e,symbol,trade_id,price,quantity,trade_time,m,trade_value
trade,ETHUSDT,111431404,3501.25,1.949506,2026-03-20 04:32:25.350,True,6825.7078825
trade,BTCUSDT,119557823,96522.22,1.526861,2026-03-20 04:32:27.246,False,147376.01335142
trade,BTCUSDT,119557824,97274.95,0.357855,2026-03-20 04:32:27.468,True,34810.32723225
trade,ETHUSDT,111431405,3497.28,0.968974,2026-03-20 04:32:28.339,True,3388.7733907200004
trade,ETHUSDT,111431406,3502.93,1.826112,2026-03-20 04:32:28.942,True,6396.7425081599995
trade,ETHUSDT,111431407,3486.59,1.436537,2026-03-20 04:32:29.649,False,5008.61553883
trade,BTCUSDT,119557825,97469.58,1.603128,2026-03-20 04:32:29.853,True,156256.21284624
trade,BTCUSDT,119557826,97079.01,1.153815,2026-03-20 04:32:30.638,False,112011.21792314999
trade,ETHUSDT,111431408,3506.24,1.894509,2026-03-20 04:32:31.881,True,6642.603236159999
trade,ETHUSDT,111431409,3484.57,1.298192,2026-03-20 04:32:33.065,True,4523.64089744
trade,BTCUSDT,119557827,97268.81,1.77499,2026-03-20 04:32:33.693,True,172651.1650619
trade,BTCUSDT,119557828,96917.21,0.171652,2026-03-20 04:32:37.802,False,16636.032930920002
trade,ETHUSDT,111431410,3509.46,1.513252,2026-03-20 04:32:37.923,False,5310.6973639200005
trade,ETHUSDT,111431411,3483.68,0.288886,2026-03-20 04:32:40.498,True,1006.3863804799998
trade,ETHUSDT,111431412,3505.34,1.593459,2026-03-20 04:32:40.690,False,5585.61557106
trade,BTCUSDT,119557829,96999.84,0.879612,2026-03-20 04:32:41.943,True,85322.22326207999
trade,ETHUSDT,111431413,3516.89,1.830441,2026-03-20 04:32:43.050,False,6437.459648489999
trade,BTCUSDT,119557830,96898.04,1.311096,2026-03-20 04:32:45.750,False,127042.63265184
trade,ETHUSDT,111431414,3516.6,1.864484,2026-03-20 04:32:47.463,False,6556.6444344
trade,BTCUSDT,119557831,97301.6,1.923402,2026-03-20 04:32:48.368,False,187150.0920432
trade,BTCUSDT,119557832,96770.13,0.456648,2026-03-20 04:32:48.996,True,44189.886324240004
trade,ETHUSDT,111431415,3515.81,0.914847,2026-03-20 04:32:51.362,False,3216.42823107
trade,BTCUSDT,119557833,97232.41,1.707314,2026-03-20 04:32:53.122,True,166006.25484674002
trade,ETHUSDT,111431416,3493.92,0.049569,2026-03-20 04:32:55.251,True,173.19012048000002
trade,BTCUSDT,119557834,96583.43,0.724449,2026-03-20 04:32:55.718,False,69969.76928007
trade,BTCUSDT,119557835,96874.36,0.869179,2026-03-20 04:32:56.087,False,84201.15935044001
trade,BTCUSDT,119557836,96712.7,0.228369,2026-03-20 04:32:58.364,True,22086.182586299998
trade,ETHUSDT,111431417,3490.95,0.646752,2026-03-20 04:32:59.269,False,2257.7788944
trade,BTCUSDT,119557837,96525.46,1.570389,2026-03-20 04:33:02.414,False,151582.52060394
trade,ETHUSDT,111431418,3482.94,0.896472,2026-03-20 04:33:03.179,True,3122.3581876800004
trade,BTCUSDT,119557838,96631.71,0.245663,2026-03-20 04:33:04.312,False,23738.83577373
trade,ETHUSDT,111431419,3496.74,1.973901,2026-03-20 04:33:04.648,True,6902.218582739999
trade,BTCUSDT,119557839,96523.73,0.736466,2026-03-20 04:33:06.004,True,71086.44533818
trade,BTCUSDT,119557840,96784.1,0.507718,2026-03-20 04:33:07.064,False,49139.02968380001
trade,ETHUSDT,111431420,3516.38,1.037245,2026-03-20 04:33:09.422,True,3647.3475731
trade,ETHUSDT,111431421,3515.78,0.64819,2026-03-20 04:33:09.934,True,2278.8934382
trade,BTCUSDT,119557841,97189.83,0.09525,2026-03-20 04:33:11.639,False,9257.3313075
trade,ETHUSDT,111431422,3491.06,0.488498,2026-03-20 04:33:12.090,False,1705.3758278799999
trade,BTCUSDT,119557842,97397.96,0.711388,2026-03-20 04:33:14.432,True,69287.73996848
trade,ETHUSDT,111431423,3497.66,1.686151,2026-03-20 04:33:14.690,True,5897.58290666
trade,BTCUSDT,119557843,96964.38,0.02,2026-03-20 04:33:18.294,False,1939.2876
trade,ETHUSDT,111431424,3499.89,0.293899,2026-03-20 04:33:18.413,False,1028.6141711100001
trade,BTCUSDT,119557844,96691.52,1.550489,2026-03-20 04:33:18.592,False,149919.13815328002
trade,ETHUSDT,111431425,3516.78,1.521844,2026-03-20 04:33:18.681,False,5351.99054232
trade,ETHUSDT,111431426,3494.56,1.981628,2026-03-20 04:33:23.153,False,6924.91794368
trade,BTCUSDT,119557845,97381.22,0.368461,2026-03-20 04:33:23.514,True,35881.18170242
trade,BTCUSDT,119557846,97073.64,0.205151,2026-03-20 04:33:26.353,False,19914.75431964
trade,ETHUSDT,111431427,3487.51,0.145345,2026-03-20 04:33:27.636,True,506.89214095000005
trade,BTCUSDT,119557847,96980.33,0.055177,2026-03-20 04:33:29.535,True,5351.0836684099995
trade,ETHUSDT,111431428,3492.58,1.127413,2026-03-20 04:33:31.636,False,3937.58009554
trade,ETHUSDT,111431429,3503.04,1.152523,2026-03-20 04:33:32.384,True,4037.33416992
trade,BTCUSDT,119557848,96579.13,0.917023,2026-03-20 04:33:34.125,False,88565.28352999
trade,ETHUSDT,111431430,3495.2,1.142008,2026-03-20 04:33:34.133,True,3991.5463615999993
trade,ETHUSDT,111431431,3498.32,0.650738,2026-03-20 04:33:36.065,False,2276.48976016
trade,BTCUSDT,119557849,96764.1,1.315773,2026-03-20 04:33:36.647,True,127319.59014930001
trade,ETHUSDT,111431432,3512.6,1.413907,2026-03-20 04:33:37.125,True,4966.4897282
trade,ETHUSDT,111431433,3506.95,1.633606,2026-03-20 04:33:37.946,True,5728.974561699999
trade,BTCUSDT,119557850,96693.23,0.802665,2026-03-20 04:33:40.633,True,77612.27145794999
trade,ETHUSDT,111431434,3513.69,1.033443,2026-03-20 04:33:42.664,True,3631.19833467
trade,ETHUSDT,111431435,3512.43,0.616319,2026-03-20 04:33:43.045,False,2164.7773451699995
trade,BTCUSDT,119557851,97071.32,1.966266,2026-03-20 04:33:44.356,False,190868.03609112
trade,ETHUSDT,111431436,3506.82,1.525177,2026-03-20 04:33:44.949,False,5348.52120714
trade,BTCUSDT,119557852,97394.24,1.356139,2026-03-20 04:33:47.958,False,132080.12723936
trade,ETHUSDT,111431437,3508.05,1.687329,2026-03-20 04:33:48.640,False,5919.2344984500005
trade,ETHUSDT,111431438,3517.41,0.689964,2026-03-20 04:33:51.575,True,2426.88627324
trade,BTCUSDT,119557853,97474.28,0.809556,2026-03-20 04:33:51.855,True,78910.88821968001
trade,ETHUSDT,111431439,3507.61,0.935554,2026-03-20 04:33:54.966,True,3281.55856594
trade,BTCUSDT,119557854,97374.13,1.673889,2026-03-20 04:33:55.127,True,162993.48509157
trade,ETHUSDT,111431440,3487.51,1.966182,2026-03-20 04:33:56.055,False,6857.079386820001
trade,ETHUSDT,111431441,3485.82,0.001742,2026-03-20 04:33:59.276,False,6.072298440000001
trade,BTCUSDT,119557855,97188.58,0.486856,2026-03-20 04:33:59.727,False,47316.843304480004
trade,ETHUSDT,111431442,3498.31,0.274272,2026-03-20 04:34:02.070,True,959.48848032
trade,BTCUSDT,119557856,96544.4,1.908466,2026-03-20 04:34:04.219,True,184251.7048904
trade,BTCUSDT,119557857,97162.53,0.409931,2026-03-20 04:34:06.780,False,39829.93308543
trade,ETHUSDT,111431443,3502.76,0.574035,2026-03-20 04:34:06.790,False,2010.7068366
trade,BTCUSDT,119557858,96603.5,1.666184,2026-03-20 04:34:06.979,False,160959.20604400002
trade,ETHUSDT,111431444,3487.97,0.70625,2026-03-20 04:34:10.503,False,2463.3788125
trade,BTCUSDT,119557859,96680.75,1.437317,2026-03-20 04:34:11.129,True,138960.88554775
trade,ETHUSDT,111431445,3486.07,1.845633,2026-03-20 04:34:12.469,True,6434.00583231
trade,ETHUSDT,111431446,3497.86,0.984593,2026-03-20 04:34:12.819,False,3443.9684709800003
trade,BTCUSDT,119557860,97030.77,0.159925,2026-03-20 04:34:13.796,False,15517.645892250002
trade,ETHUSDT,111431447,3507.42,0.835426,2026-03-20 04:34:13.918,False,2930.1898609200002
trade,BTCUSDT,119557861,97344.79,0.269588,2026-03-20 04:34:15.952,True,26242.98724652
trade,BTCUSDT,119557862,96982.77,0.159953,2026-03-20 04:34:17.452,True,15512.685009810002
trade,ETHUSDT,111431448,3498.08,1.263195,2026-03-20 04:34:18.268,True,4418.7571656
trade,BTCUSDT,119557863,97476.29,0.577135,2026-03-20 04:34:18.644,True,56256.97862914999
trade,BTCUSDT,119557864,97154.84,0.64387,2026-03-20 04:34:20.653,True,62555.086830800006
trade,ETHUSDT,111431449,3511.8,0.244492,2026-03-20 04:34:22.215,True,858.6070056
trade,BTCUSDT,119557865,97274.56,1.023162,2026-03-20 04:34:24.668,False,99527.63335871999
trade,ETHUSDT,111431450,3505.7,1.720555,2026-03-20 04:34:26.504,True,6031.7496635
trade,BTCUSDT,119557866,97008.04,0.172253,2026-03-20 04:34:27.184,True,16709.92591412
trade,ETHUSDT,111431451,3488.93,0.383786,2026-03-20 04:34:27.745,False,1339.00248898
trade,ETHUSDT,111431452,3493.5,1.677762,2026-03-20 04:34:28.373,False,5861.261547
trade,BTCUSDT,119557867,96657.54,0.32179,2026-03-20 04:34:29.282,False,31103.4297966
trade,BTCUSDT,119557868,96695.72,0.482972,2026-03-20 04:34:30.940,False,46701.32527984
trade,ETHUSDT,111431453,3517.2,1.254875,2026-03-20 04:34:32.506,True,4413.64635
trade,BTCUSDT,119557869,97420.72,0.678265,2026-03-20 04:34:35.089,True,66077.0646508
trade,ETHUSDT,111431454,3497.81,0.20078,2026-03-20 04:34:37.228,False,702.2902918
trade,BTCUSDT,119557870,96987.75,0.815456,2026-03-20 04:34:39.288,True,79089.24266399999
trade,BTCUSDT,119557871,96995.73,0.045956,2026-03-20 04:34:39.993,False,4457.535767879999
trade,ETHUSDT,111431455,3485.99,0.097909,2026-03-20 04:34:40.197,False,341.30979490999994
trade,ETHUSDT,111431456,3503.68,1.338161,2026-03-20 04:34:41.548,False,4688.4879324799995
trade,ETHUSDT,111431457,3490.21,0.41558,2026-03-20 04:34:42.369,False,1450.4614718
trade,BTCUSDT,119557872,96906.93,1.129418,2026-03-20 04:34:42.642,False,109448.43106674
trade,ETHUSDT,111431458,3489.76,1.331815,2026-03-20 04:34:43.006,True,4647.7147144
trade,ETHUSDT,111431459,3490.17,0.656034,2026-03-20 04:34:43.956,False,2289.67018578
trade,BTCUSDT,119557873,96741.97,1.150068,2026-03-20 04:34:45.690,False,111259.84395396001
trade,ETHUSDT,111431460,3491.82,0.053118,2026-03-20 04:34:46.313,False,185.47849476
trade,BTCUSDT,119557874,97360.95,0.867656,2026-03-20 04:34:47.372,True,84475.8124332
trade,ETHUSDT,111431461,3484.29,0.821616,2026-03-20 04:34:48.608,True,2862.74841264
trade,BTCUSDT,119557875,96969.41,1.280387,2026-03-20 04:34:48.954,False,124158.37196167
trade,BTCUSDT,119557876,97321.8,0.404999,2026-03-20 04:34:51.516,True,39415.2316782
trade,BTCUSDT,119557877,97023.09,0.984923,2026-03-20 04:34:52.230,False,95560.27287207
trade,BTCUSDT,119557878,97023.9,1.426972,2026-03-20 04:34:53.068,True,138450.38863079998
trade,ETHUSDT,111431462,3483.93,1.531913,2026-03-20 04:34:53.302,True,5337.07765809
trade,BTCUSDT,119557879,96577.55,0.314549,2026-03-20 04:34:55.754,True,30378.371774950003
trade,ETHUSDT,111431463,3493.04,1.362881,2026-03-20 04:34:56.880,True,4760.59784824
trade,BTCUSDT,119557880,96853.45,1.608193,2026-03-20 04:34:58.892,True,155759.04031585
trade,ETHUSDT,111431464,3510.02,0.957581,2026-03-20 04:35:00.084,False,3361.12846162
trade,BTCUSDT,119557881,97221.23,1.527738,2026-03-20 04:35:02.105,False,148528.56747774
trade,ETHUSDT,111431465,3498.93,0.542748,2026-03-20 04:35:03.267,False,1899.03725964
trade,BTCUSDT,119557882,97192.4,1.017978,2026-03-20 04:35:04.499,True,98939.7249672
trade,BTCUSDT,119557883,96836.23,0.982366,2026-03-20 04:35:06.332,False,95128.61992017999
trade,BTCUSDT,119557884,96990.66,0.54959,2026-03-20 04:35:06.500,True,53305.096829400005
trade,BTCUSDT,119557885,96615.6,1.894957,2026-03-20 04:35:06.678,False,183082.40752920002
trade,ETHUSDT,111431466,3483.01,0.895167,2026-03-20 04:35:06.835,True,3117.8756126700005
trade,BTCUSDT,119557886,96716.69,0.824887,2026-03-20 04:35:07.113,False,79780.34026403
trade,BTCUSDT,119557887,96884.95,0.457577,2026-03-20 04:35:08.115,True,44332.32476615
trade,ETHUSDT,111431467,3506.4,1.52956,2026-03-20 04:35:10.248,True,5363.249184
trade,ETHUSDT,111431468,3491.22,0.592774,2026-03-20 04:35:11.412,True,2069.50444428
trade,BTCUSDT,119557888,97366.26,0.226411,2026-03-20 04:35:12.556,False,22044.79229286
trade,BTCUSDT,119557889,96741.74,0.642786,2026-03-20 04:35:13.314,True,62184.23608764
trade,ETHUSDT,111431469,3502.43,1.196488,2026-03-20 04:35:15.606,False,4190.61546584
trade,ETHUSDT,111431470,3500.95,1.512483,2026-03-20 04:35:16.610,True,5295.12735885
trade,ETHUSDT,111431471,3498.6,0.316447,2026-03-20 04:35:16.855,False,1107.1214742
trade,BTCUSDT,119557890,96540.17,1.961921,2026-03-20 04:35:17.065,True,189404.18686657
trade,ETHUSDT,111431472,3515.65,1.174621,2026-03-20 04:35:17.350,False,4129.556318649999
trade,BTCUSDT,119557891,97028.89,0.344408,2026-03-20 04:35:19.783,False,33417.52594712
trade,BTCUSDT,119557892,97468.09,1.24536,2026-03-20 04:35:19.941,False,121382.8605624
trade,ETHUSDT,111431473,3517.14,1.494507,2026-03-20 04:35:22.068,True,5256.39034998
trade,BTCUSDT,119557893,96533.43,0.840143,2026-03-20 04:35:22.218,True,81101.88548048999
trade,BTCUSDT,119557894,97074.01,0.666487,2026-03-20 04:35:24.840,True,64698.56570287
trade,ETHUSDT,111431474,3494.28,1.298702,2026-03-20 04:35:26.000,False,4538.0284245600005
trade,ETHUSDT,111431475,3500.22,1.718496,2026-03-20 04:35:29.484,False,6015.11406912
trade,BTCUSDT,119557895,97040.47,1.448177,2026-03-20 04:35:29.783,True,140531.77672319
trade,ETHUSDT,111431476,3486.38,1.438696,2026-03-20 04:35:30.859,True,5015.84096048
trade,BTCUSDT,119557896,97040.98,0.26872,2026-03-20 04:35:30.896,False,26076.8521456
trade,ETHUSDT,111431477,3497.08,1.658913,2026-03-20 04:35:33.234,True,5801.3514740400005
trade,ETHUSDT,111431478,3508.7,1.160406,2026-03-20 04:35:33.812,True,4071.5165322
trade,BTCUSDT,119557897,96662.76,1.684448,2026-03-20 04:35:35.824,True,162823.39275648
trade,ETHUSDT,111431479,3516.19,0.215338,2026-03-20 04:35:38.769,True,757.16932222
trade,BTCUSDT,119557898,96852.76,0.187845,2026-03-20 04:35:38.929,True,18193.3067022
trade,ETHUSDT,111431480,3483.84,1.284746,2026-03-20 04:35:40.228,True,4475.84950464
trade,ETHUSDT,111431481,3514.48,1.35281,2026-03-20 04:35:41.693,True,4754.4236888000005
trade,BTCUSDT,119557899,96939.18,1.729559,2026-03-20 04:35:41.775,True,167662.03122161998
trade,ETHUSDT,111431482,3516.73,1.887706,2026-03-20 04:35:42.868,True,6638.552321380001
trade,BTCUSDT,119557900,97333.96,0.321341,2026-03-20 04:35:43.257,False,31277.392040360002
trade,BTCUSDT,119557901,96648.07,1.920578,2026-03-20 04:35:43.442,True,185620.15698446002
trade,ETHUSDT,111431483,3485.55,1.225002,2026-03-20 04:35:43.463,False,4269.8057211
trade,ETHUSDT,111431484,3516.95,0.602396,2026-03-20 04:35:44.102,True,2118.5966122
trade,ETHUSDT,111431485,3500.22,0.047338,2026-03-20 04:35:44.463,True,165.69341436
trade,BTCUSDT,119557902,97037.41,0.605757,2026-03-20 04:35:44.711,True,58781.09036937
trade,BTCUSDT,119557903,97133.48,0.975137,2026-03-20 04:35:46.672,False,94718.45028676
trade,ETHUSDT,111431486,3499.52,0.613235,2026-03-20 04:35:46.725,True,2146.0281471999997
trade,BTCUSDT,119557904,97358.45,1.150568,2026-03-20 04:35:47.336,False,112017.5170996
trade,BTCUSDT,119557905,97381.11,0.258181,2026-03-20 04:35:49.069,True,25141.95236091
trade,BTCUSDT,119557906,96647.95,0.768931,2026-03-20 04:35:50.595,False,74315.60484145
trade,ETHUSDT,111431487,3482.97,0.428544,2026-03-20 04:35:50.678,False,1492.6058956799998
trade,ETHUSDT,111431488,3485.76,1.407383,2026-03-20 04:35:50.909,True,4905.79936608
trade,BTCUSDT,119557907,97444.02,1.7597,2026-03-20 04:35:50.909,True,171472.241994
trade,ETHUSDT,111431489,3498.22,1.558245,2026-03-20 04:35:51.990,False,5451.0838239
trade,ETHUSDT,111431490,3502.22,0.886045,2026-03-20 04:35:52.502,True,3103.1245198999995
trade,ETHUSDT,111431491,3482.98,0.771888,2026-03-20 04:35:54.380,False,2688.47046624
trade,ETHUSDT,111431492,3507.61,0.046751,2026-03-20 04:35:54.784,False,163.98427511
trade,BTCUSDT,119557908,96999.39,1.670742,2026-03-20 04:35:55.649,True,162060.95484738
trade,BTCUSDT,119557909,97388.28,1.688647,2026-03-20 04:35:55.882,False,164454.42685716
trade,ETHUSDT,111431493,3502.86,1.283109,2026-03-20 04:35:59.002,False,4494.55119174
trade,BTCUSDT,119557910,96529.46,1.324734,2026-03-20 04:35:59.439,True,127875.85766364001
trade,ETHUSDT,111431494,3492.37,1.086763,2026-03-20 04:36:02.772,False,3795.3784983099995
trade,BTCUSDT,119557911,96713.0,1.20138,2026-03-20 04:36:03.724,False,116189.06394
trade,ETHUSDT,111431495,3495.0,0.569748,2026-03-20 04:36:06.006,False,1991.26926
trade,BTCUSDT,119557912,96630.48,1.090028,2026-03-20 04:36:06.478,True,105329.92885344
trade,ETHUSDT,111431496,3515.96,0.068369,2026-03-20 04:36:08.077,True,240.38266924
trade,BTCUSDT,119557913,97293.51,0.14581,2026-03-20 04:36:08.362,False,14186.366693099999
trade,BTCUSDT,119557914,96883.89,1.079987,2026-03-20 04:36:10.673,False,104633.34170943001
trade,ETHUSDT,111431497,3510.5,0.830069,2026-03-20 04:36:11.635,False,2913.9572245
trade,ETHUSDT,111431498,3482.69,1.074367,2026-03-20 04:36:13.043,True,3741.6872072300002
trade,BTCUSDT,119557915,97120.64,0.139129,2026-03-20 04:36:13.338,False,13512.29752256
trade,BTCUSDT,119557916,96634.02,0.439695,2026-03-20 04:36:13.542,True,42489.4954239
trade,ETHUSDT,111431499,3504.48,0.461186,2026-03-20 04:36:14.867,False,1616.21711328
trade,BTCUSDT,119557917,97192.37,1.185892,2026-03-20 04:36:16.402,False,115259.65404403998
trade,BTCUSDT,119557918,97377.55,0.101158,2026-03-20 04:36:16.571,False,9850.5182029
trade,ETHUSDT,111431500,3499.57,0.498727,2026-03-20 04:36:17.801,False,1745.33004739
trade,ETHUSDT,111431501,3516.16,1.183663,2026-03-20 04:36:18.128,False,4161.948494079999
trade,ETHUSDT,111431502,3498.76,1.077673,2026-03-20 04:36:18.725,False,3770.5191854800005
trade,ETHUSDT,111431503,3507.53,1.482165,2026-03-20 04:36:20.365,False,5198.73820245
trade,BTCUSDT,119557919,96972.32,1.825759,2026-03-20 04:36:20.706,False,177048.08599088
trade,ETHUSDT,111431504,3517.22,0.926872,2026-03-20 04:36:21.620,True,3260.01273584
trade,ETHUSDT,111431505,3506.73,1.728439,2026-03-20 04:36:22.372,True,6061.16889447
trade,ETHUSDT,111431506,3510.09,0.040007,2026-03-20 04:36:22.658,False,140.42817063
trade,BTCUSDT,119557920,97096.75,1.396501,2026-03-20 04:36:22.951,False,135595.70847175
trade,BTCUSDT,119557921,97279.61,1.924752,2026-03-20 04:36:23.279,False,187239.12390672
trade,BTCUSDT,119557922,97008.95,0.209342,2026-03-20 04:36:23.734,False,20308.0476109
trade,ETHUSDT,111431507,3500.28,1.966503,2026-03-20 04:36:24.098,False,6883.31112084
trade,ETHUSDT,111431508,3498.74,1.26032,2026-03-20 04:36:25.986,True,4409.5319968
trade,BTCUSDT,119557923,97156.14,1.688278,2026-03-20 04:36:27.197,True,164026.57372692
trade,ETHUSDT,111431509,3499.14,0.042892,2026-03-20 04:36:28.632,False,150.08511288
trade,ETHUSDT,111431510,3488.62,0.392122,2026-03-20 04:36:29.685,False,1367.96465164
trade,BTCUSDT,119557924,96852.34,0.444488,2026-03-20 04:36:30.183,True,43049.70290192
trade,BTCUSDT,119557925,96616.9,0.331123,2026-03-20 04:36:30.578,True,31992.077778699997
trade,BTCUSDT,119557926,96906.57,1.83439,2026-03-20 04:36:32.783,False,177764.4429423
trade,ETHUSDT,111431511,3493.72,0.657342,2026-03-20 04:36:34.076,True,2296.56889224
trade,ETHUSDT,111431512,3499.67,0.933975,2026-03-20 04:36:37.083,True,3268.60428825
trade,BTCUSDT,119557927,96965.8,0.237656,2026-03-20 04:36:37.710,True,23044.5041648
trade,BTCUSDT,119557928,96754.13,0.4702,2026-03-20 04:36:38.747,False,45493.791926000005
trade,ETHUSDT,111431513,3491.57,1.798658,2026-03-20 04:36:40.355,True,6280.140313060001
trade,ETHUSDT,111431514,3510.88,1.626512,2026-03-20 04:36:42.202,True,5710.48845056
trade,BTCUSDT,119557929,97396.21,1.789893,2026-03-20 04:36:42.804,False,174328.79450553
trade,ETHUSDT,111431515,3494.74,1.131733,2026-03-20 04:36:43.609,True,3955.11258442
trade,ETHUSDT,111431516,3507.57,0.72315,2026-03-20 04:36:44.390,False,2536.4992455
trade,ETHUSDT,111431517,3504.5,0.220092,2026-03-20 04:36:45.289,False,771.312414
trade,BTCUSDT,119557930,96922.78,0.437677,2026-03-20 04:36:47.713,False,42420.87158206
trade,ETHUSDT,111431518,3511.39,1.276569,2026-03-20 04:36:49.138,False,4482.53162091
trade,ETHUSDT,111431519,3485.54,0.688757,2026-03-20 04:36:49.696,True,2400.6900737799997
trade,BTCUSDT,119557931,96771.97,1.780246,2026-03-20 04:36:51.808,True,172277.91250462
trade,BTCUSDT,119557932,97021.2,0.031756,2026-03-20 04:36:52.007,True,3081.0052272
trade,ETHUSDT,111431520,3505.78,0.460282,2026-03-20 04:36:53.848,False,1613.6474299600002
trade,BTCUSDT,119557933,97281.02,0.679085,2026-03-20 04:36:54.956,False,66062.08146670001
trade,BTCUSDT,119557934,97333.31,1.911477,2026-03-20 04:36:55.452,True,186050.38339887
trade,ETHUSDT,111431521,3509.81,0.369082,2026-03-20 04:36:56.784,False,1295.40769442
trade,ETHUSDT,111431522,3511.69,1.568431,2026-03-20 04:36:57.030,False,5507.84345839
trade,BTCUSDT,119557935,96976.76,0.963912,2026-03-20 04:36:58.615,False,93477.06268511999
trade,ETHUSDT,111431523,3516.89,0.223796,2026-03-20 04:37:00.490,False,787.0659144399999
trade,ETHUSDT,111431524,3492.65,0.521684,2026-03-20 04:37:01.189,True,1822.0596226000002
trade,ETHUSDT,111431525,3489.58,0.239245,2026-03-20 04:37:02.266,False,834.8645671
trade,BTCUSDT,119557936,97199.98,0.649574,2026-03-20 04:37:03.283,True,63138.57980851999
trade,BTCUSDT,119557937,97447.26,1.843724,2026-03-20 04:37:03.464,True,179665.85199623997
trade,ETHUSDT,111431526,3505.58,1.657658,2026-03-20 04:37:05.354,True,5811.05273164
trade,BTCUSDT,119557938,97049.24,1.996301,2026-03-20 04:37:06.045,False,193739.49486124003
trade,BTCUSDT,119557939,96541.3,0.415775,2026-03-20 04:37:06.232,True,40139.4590075
